-73.10622,41.65926,"Black Rock State Park _00q2","Black Rock State Park"
-74.23459,40.82732,"Everett Park _00q6","Everett Park"
-74.22626,40.85788,"Cedar Grove Community Park _00q7","Cedar Grove Community Park"
-74.28876,40.6501,"Memorial Field _00qd","Memorial Field"
-72.94038,41.32621,"Bowen Field _00qj","Bowen Field"
-74.15626,40.82066,"Memorial Park _00ql","Memorial Park"
-74.22126,40.71066,"Saint Peters Park _00qm","Saint Peters Park"
-74.1682,40.74538,"Riverfront Stadium _00qn","Riverfront Stadium"
-74.17542,40.7401,"Alumni Field _00qo","Alumni Field"
-74.29265,40.61483,"Madison Avenue Park _00pt","Madison Avenue Park"
-74.10792,40.82566,"Lincoln Park _00ou","Lincoln Park"
-72.80371,41.52399,"Ceppa Field _00wh","Ceppa Field"
-74.0257,40.91371,"Clarence W Brett Park _00oe","Clarence W Brett Park"
-74.0207,40.91065,"Tokoika Park _00of","Tokoika Park"
-74.09875,41.02982,"Rindlaub Park _00og","Rindlaub Park"
-73.98292,40.83899,"Whitey Lang Park _00oj","Whitey Lang Park"
-73.98597,40.83816,"Inwood Terrace Park _00ok","Inwood Terrace Park"
-73.98431,40.85149,"William Birch Park _00ol","William Birch Park"
-73.96847,40.84871,"Monument Park _00om","Monument Park"
-73.97319,40.84927,"Fireman's Park _00on","Fireman's Park"
-73.97625,40.85732,"Constitution Park _00oo","Constitution Park"
-73.96153,40.86177,"Coytesville Park _00op","Coytesville Park"
-73.96458,40.86343,"Van Fleet Park _00oq","Van Fleet Park"
-74.23487,40.66232,"Green Acres Park _00ph","Green Acres Park"
-74.1232,40.81427,"Lyndhurst Municipal Park _00os","Lyndhurst Municipal Park"
-74.02931,40.90399,"Hackensack River County Park _00oc","Hackensack River County Park"
-74.19653,40.86621,"Yogi Berra Stadium _00ox","Yogi Berra Stadium"
-74.16792,40.89732,"Brandes Field Playground _00oy","Brandes Field Playground"
-74.15931,40.94176,"Hawthorne Memorial Pool _00oz","Hawthorne Memorial Pool"
-74.38737,40.66566,"Bowcraft Amusement Park _00p1","Bowcraft Amusement Park"
